feature,importance,strategy,feature_count_target,n_selected,seed,rank
S2_dry_B11,0.0757791524763102,RF_VIF10,20,15,2026,6
L89_dry_NBR2,0.06995247868444406,RF_VIF10,20,15,2026,7
S1_VHasc_p50,0.06834644142986611,RF_VIF10,20,15,2026,8
S1_VVasc_p50,0.06360517412162983,RF_VIF10,20,15,2026,9
S2_dry_B6,0.06345311486975953,RF_VIF10,20,15,2026,10
S2_dry_SR,0.05726112842486297,RF_VIF10,20,15,2026,11
L89_wet_NBR,0.044449951637746336,RF_VIF10,20,15,2026,12
S2_wet_SR,0.040456708305499724,RF_VIF10,20,15,2026,13
S2_dry_MTCI,0.03906321042027522,RF_VIF10,20,15,2026,14
S2_wet_B4,0.03512156391106889,RF_VIF10,20,15,2026,15
S2_dry_CVI,0.10702123597533013,RF_VIF10,20,15,2027,1
DEM_elevation,0.08838773074542142,RF_VIF10,20,15,2027,2
S2_dry_MNDWI,0.08443568996654459,RF_VIF10,20,15,2027,3
S2_wet_NBR2,0.0822336697750807,RF_VIF10,20,15,2027,4
L89_dry_Red,0.0820438999873558,RF_VIF10,20,15,2027,5
S2_dry_B11,0.07539576198425992,RF_VIF10,20,15,2027,6
L89_dry_NBR2,0.06964910418815362,RF_VIF10,20,15,2027,7
S1_VHasc_p50,0.06886715667867785,RF_VIF10,20,15,2027,8
S1_VVasc_p50,0.0641050949492902,RF_VIF10,20,15,2027,9
S2_dry_B6,0.06213722768844358,RF_VIF10,20,15,2027,10
S2_dry_SR,0.0581215132787544,RF_VIF10,20,15,2027,11
L89_wet_NBR,0.044452031707645806,RF_VIF10,20,15,2027,12
S2_wet_SR,0.041788695545569084,RF_VIF10,20,15,2027,13
S2_dry_MTCI,0.03808494879001753,RF_VIF10,20,15,2027,14
S2_wet_B4,0.03327623873945561,RF_VIF10,20,15,2027,15
S2_dry_CVI,0.10676503476746302,RF_VIF10,20,15,2028,1
DEM_elevation,0.08761643670072775,RF_VIF10,20,15,2028,2
S2_dry_MNDWI,0.0843943013025755,RF_VIF10,20,15,2028,3
S2_wet_NBR2,0.08164844448375663,RF_VIF10,20,15,2028,4
L89_dry_Red,0.08122904521955278,RF_VIF10,20,15,2028,5
S2_dry_B11,0.0746527679292341,RF_VIF10,20,15,2028,6
S1_VHasc_p50,0.070101761489859,RF_VIF10,20,15,2028,7
L89_dry_NBR2,0.07002511896684671,RF_VIF10,20,15,2028,8
S1_VVasc_p50,0.06473873068375652,RF_VIF10,20,15,2028,9
S2_dry_B6,0.06254740102640878,RF_VIF10,20,15,2028,10
S2_dry_SR,0.05851164816030787,RF_VIF10,20,15,2028,11
L89_wet_NBR,0.04442506190249413,RF_VIF10,20,15,2028,12
S2_wet_SR,0.04051768269021428,RF_VIF10,20,15,2028,13
S2_dry_MTCI,0.03888259200485268,RF_VIF10,20,15,2028,14
S2_wet_B4,0.03394397267195025,RF_VIF10,20,15,2028,15
S2_dry_CVI,0.10637699421367304,RF_VIF10,25,15,2024,1
DEM_elevation,0.08816288093319677,RF_VIF10,25,15,2024,2
S2_dry_MNDWI,0.08531541048200365,RF_VIF10,25,15,2024,3
L89_dry_Red,0.0828646907715165,RF_VIF10,25,15,2024,4
S2_wet_NBR2,0.0796531854377805,RF_VIF10,25,15,2024,5
S2_dry_B11,0.07688765312920254,RF_VIF10,25,15,2024,6
L89_dry_NBR2,0.07032447061344067,RF_VIF10,25,15,2024,7
S1_VHasc_p50,0.06971880701936144,RF_VIF10,25,15,2024,8
S2_dry_B6,0.06383481194166295,RF_VIF10,25,15,2024,9
S1_VVasc_p50,0.0629791469053002,RF_VIF10,25,15,2024,10
S2_dry_SR,0.05827004727446143,RF_VIF10,25,15,2024,11
L89_wet_NBR,0.04453007216864252,RF_VIF10,25,15,2024,12
S2_wet_SR,0.040221116623418166,RF_VIF10,25,15,2024,13
S2_dry_MTCI,0.03670291988842236,RF_VIF10,25,15,2024,14
S2_wet_B4,0.03415779259791714,RF_VIF10,25,15,2024,15
S2_dry_CVI,0.1077328255860569,RF_VIF10,25,15,2025,1
DEM_elevation,0.0871190908520898,RF_VIF10,25,15,2025,2
S2_dry_MNDWI,0.08430330395666491,RF_VIF10,25,15,2025,3
L89_dry_Red,0.08097910495814918,RF_VIF10,25,15,2025,4
S2_wet_NBR2,0.08089821882652373,RF_VIF10,25,15,2025,5
S2_dry_B11,0.07584319689390248,RF_VIF10,25,15,2025,6
S1_VHasc_p50,0.06964811402249642,RF_VIF10,25,15,2025,7
L89_dry_NBR2,0.06942270785730412,RF_VIF10,25,15,2025,8
S1_VVasc_p50,0.06400637440648083,RF_VIF10,25,15,2025,9
S2_dry_B6,0.0639089350426892,RF_VIF10,25,15,2025,10
S2_dry_SR,0.06011097399433118,RF_VIF10,25,15,2025,11
L89_wet_NBR,0.04460707893775904,RF_VIF10,25,15,2025,12
S2_wet_SR,0.04013037825217907,RF_VIF10,25,15,2025,13
S2_dry_MTCI,0.0374564551585094,RF_VIF10,25,15,2025,14
S2_wet_B4,0.033833241254863804,RF_VIF10,25,15,2025,15
S2_dry_CVI,0.10537377606089057,RF_VIF10,25,15,2026,1
DEM_elevation,0.08883580959861605,RF_VIF10,25,15,2026,2
S2_dry_MNDWI,0.08593400549332632,RF_VIF10,25,15,2026,3
L89_dry_Red,0.08190740601429689,RF_VIF10,25,15,2026,4
S2_wet_NBR2,0.08046007855140737,RF_VIF10,25,15,2026,5
S2_dry_B11,0.0757791524763102,RF_VIF10,25,15,2026,6
L89_dry_NBR2,0.06995247868444406,RF_VIF10,25,15,2026,7
S1_VHasc_p50,0.06834644142986611,RF_VIF10,25,15,2026,8
S1_VVasc_p50,0.06360517412162983,RF_VIF10,25,15,2026,9
S2_dry_B6,0.06345311486975953,RF_VIF10,25,15,2026,10
S2_dry_SR,0.05726112842486297,RF_VIF10,25,15,2026,11
L89_wet_NBR,0.044449951637746336,RF_VIF10,25,15,2026,12
S2_wet_SR,0.040456708305499724,RF_VIF10,25,15,2026,13
S2_dry_MTCI,0.03906321042027522,RF_VIF10,25,15,2026,14
S2_wet_B4,0.03512156391106889,RF_VIF10,25,15,2026,15
S2_dry_CVI,0.10702123597533013,RF_VIF10,25,15,2027,1
DEM_elevation,0.08838773074542142,RF_VIF10,25,15,2027,2
S2_dry_MNDWI,0.08443568996654459,RF_VIF10,25,15,2027,3
S2_wet_NBR2,0.0822336697750807,RF_VIF10,25,15,2027,4
L89_dry_Red,0.0820438999873558,RF_VIF10,25,15,2027,5
S2_dry_B11,0.07539576198425992,RF_VIF10,25,15,2027,6
L89_dry_NBR2,0.06964910418815362,RF_VIF10,25,15,2027,7
S1_VHasc_p50,0.06886715667867785,RF_VIF10,25,15,2027,8
S1_VVasc_p50,0.0641050949492902,RF_VIF10,25,15,2027,9
S2_dry_B6,0.06213722768844358,RF_VIF10,25,15,2027,10
S2_dry_SR,0.0581215132787544,RF_VIF10,25,15,2027,11
L89_wet_NBR,0.044452031707645806,RF_VIF10,25,15,2027,12
S2_wet_SR,0.041788695545569084,RF_VIF10,25,15,2027,13
S2_dry_MTCI,0.03808494879001753,RF_VIF10,25,15,2027,14
S2_wet_B4,0.03327623873945561,RF_VIF10,25,15,2027,15
S2_dry_CVI,0.10676503476746302,RF_VIF10,25,15,2028,1
DEM_elevation,0.08761643670072775,RF_VIF10,25,15,2028,2
S2_dry_MNDWI,0.0843943013025755,RF_VIF10,25,15,2028,3
S2_wet_NBR2,0.08164844448375663,RF_VIF10,25,15,2028,4
L89_dry_Red,0.08122904521955278,RF_VIF10,25,15,2028,5
S2_dry_B11,0.0746527679292341,RF_VIF10,25,15,2028,6
S1_VHasc_p50,0.070101761489859,RF_VIF10,25,15,2028,7
L89_dry_NBR2,0.07002511896684671,RF_VIF10,25,15,2028,8
S1_VVasc_p50,0.06473873068375652,RF_VIF10,25,15,2028,9
S2_dry_B6,0.06254740102640878,RF_VIF10,25,15,2028,10
S2_dry_SR,0.05851164816030787,RF_VIF10,25,15,2028,11
L89_wet_NBR,0.04442506190249413,RF_VIF10,25,15,2028,12
S2_wet_SR,0.04051768269021428,RF_VIF10,25,15,2028,13
S2_dry_MTCI,0.03888259200485268,RF_VIF10,25,15,2028,14
S2_wet_B4,0.03394397267195025,RF_VIF10,25,15,2028,15
S2_dry_CVI,0.10637699421367304,RF_VIF10,30,15,2024,1
DEM_elevation,0.08816288093319677,RF_VIF10,30,15,2024,2
S2_dry_MNDWI,0.08531541048200365,RF_VIF10,30,15,2024,3
L89_dry_Red,0.0828646907715165,RF_VIF10,30,15,2024,4
S2_wet_NBR2,0.0796531854377805,RF_VIF10,30,15,2024,5
S2_dry_B11,0.07688765312920254,RF_VIF10,30,15,2024,6
L89_dry_NBR2,0.07032447061344067,RF_VIF10,30,15,2024,7
S1_VHasc_p50,0.06971880701936144,RF_VIF10,30,15,2024,8
S2_dry_B6,0.06383481194166295,RF_VIF10,30,15,2024,9
S1_VVasc_p50,0.0629791469053002,RF_VIF10,30,15,2024,10
S2_dry_SR,0.05827004727446143,RF_VIF10,30,15,2024,11
L89_wet_NBR,0.04453007216864252,RF_VIF10,30,15,2024,12
S2_wet_SR,0.040221116623418166,RF_VIF10,30,15,2024,13
S2_dry_MTCI,0.03670291988842236,RF_VIF10,30,15,2024,14
S2_wet_B4,0.03415779259791714,RF_VIF10,30,15,2024,15
S2_dry_CVI,0.1077328255860569,RF_VIF10,30,15,2025,1
DEM_elevation,0.0871190908520898,RF_VIF10,30,15,2025,2
S2_dry_MNDWI,0.08430330395666491,RF_VIF10,30,15,2025,3
L89_dry_Red,0.08097910495814918,RF_VIF10,30,15,2025,4
S2_wet_NBR2,0.08089821882652373,RF_VIF10,30,15,2025,5
S2_dry_B11,0.07584319689390248,RF_VIF10,30,15,2025,6
S1_VHasc_p50,0.06964811402249642,RF_VIF10,30,15,2025,7
L89_dry_NBR2,0.06942270785730412,RF_VIF10,30,15,2025,8
S1_VVasc_p50,0.06400637440648083,RF_VIF10,30,15,2025,9
S2_dry_B6,0.0639089350426892,RF_VIF10,30,15,2025,10
S2_dry_SR,0.06011097399433118,RF_VIF10,30,15,2025,11
L89_wet_NBR,0.04460707893775904,RF_VIF10,30,15,2025,12
S2_wet_SR,0.04013037825217907,RF_VIF10,30,15,2025,13
S2_dry_MTCI,0.0374564551585094,RF_VIF10,30,15,2025,14
S2_wet_B4,0.033833241254863804,RF_VIF10,30,15,2025,15
S2_dry_CVI,0.10537377606089057,RF_VIF10,30,15,2026,1
DEM_elevation,0.08883580959861605,RF_VIF10,30,15,2026,2
S2_dry_MNDWI,0.08593400549332632,RF_VIF10,30,15,2026,3
L89_dry_Red,0.08190740601429689,RF_VIF10,30,15,2026,4
S2_wet_NBR2,0.08046007855140737,RF_VIF10,30,15,2026,5
S2_dry_B11,0.0757791524763102,RF_VIF10,30,15,2026,6
L89_dry_NBR2,0.06995247868444406,RF_VIF10,30,15,2026,7
S1_VHasc_p50,0.06834644142986611,RF_VIF10,30,15,2026,8
S1_VVasc_p50,0.06360517412162983,RF_VIF10,30,15,2026,9
S2_dry_B6,0.06345311486975953,RF_VIF10,30,15,2026,10
S2_dry_SR,0.05726112842486297,RF_VIF10,30,15,2026,11
L89_wet_NBR,0.044449951637746336,RF_VIF10,30,15,2026,12
S2_wet_SR,0.040456708305499724,RF_VIF10,30,15,2026,13
S2_dry_MTCI,0.03906321042027522,RF_VIF10,30,15,2026,14
S2_wet_B4,0.03512156391106889,RF_VIF10,30,15,2026,15
S2_dry_CVI,0.10702123597533013,RF_VIF10,30,15,2027,1
DEM_elevation,0.08838773074542142,RF_VIF10,30,15,2027,2
S2_dry_MNDWI,0.08443568996654459,RF_VIF10,30,15,2027,3
S2_wet_NBR2,0.0822336697750807,RF_VIF10,30,15,2027,4
L89_dry_Red,0.0820438999873558,RF_VIF10,30,15,2027,5
S2_dry_B11,0.07539576198425992,RF_VIF10,30,15,2027,6
L89_dry_NBR2,0.06964910418815362,RF_VIF10,30,15,2027,7
S1_VHasc_p50,0.06886715667867785,RF_VIF10,30,15,2027,8
S1_VVasc_p50,0.0641050949492902,RF_VIF10,30,15,2027,9
S2_dry_B6,0.06213722768844358,RF_VIF10,30,15,2027,10
S2_dry_SR,0.0581215132787544,RF_VIF10,30,15,2027,11
L89_wet_NBR,0.044452031707645806,RF_VIF10,30,15,2027,12
S2_wet_SR,0.041788695545569084,RF_VIF10,30,15,2027,13
S2_dry_MTCI,0.03808494879001753,RF_VIF10,30,15,2027,14
S2_wet_B4,0.03327623873945561,RF_VIF10,30,15,2027,15
S2_dry_CVI,0.10676503476746302,RF_VIF10,30,15,2028,1
DEM_elevation,0.08761643670072775,RF_VIF10,30,15,2028,2
S2_dry_MNDWI,0.0843943013025755,RF_VIF10,30,15,2028,3
S2_wet_NBR2,0.08164844448375663,RF_VIF10,30,15,2028,4
L89_dry_Red,0.08122904521955278,RF_VIF10,30,15,2028,5
S2_dry_B11,0.0746527679292341,RF_VIF10,30,15,2028,6
S1_VHasc_p50,0.070101761489859,RF_VIF10,30,15,2028,7
L89_dry_NBR2,0.07002511896684671,RF_VIF10,30,15,2028,8
S1_VVasc_p50,0.06473873068375652,RF_VIF10,30,15,2028,9
S2_dry_B6,0.06254740102640878,RF_VIF10,30,15,2028,10
S2_dry_SR,0.05851164816030787,RF_VIF10,30,15,2028,11
L89_wet_NBR,0.04442506190249413,RF_VIF10,30,15,2028,12
S2_wet_SR,0.04051768269021428,RF_VIF10,30,15,2028,13
S2_dry_MTCI,0.03888259200485268,RF_VIF10,30,15,2028,14
S2_wet_B4,0.03394397267195025,RF_VIF10,30,15,2028,15
S2_dry_CVI,0.10637699421367304,RF_VIF10,35,15,2024,1
DEM_elevation,0.08816288093319677,RF_VIF10,35,15,2024,2
S2_dry_MNDWI,0.08531541048200365,RF_VIF10,35,15,2024,3
L89_dry_Red,0.0828646907715165,RF_VIF10,35,15,2024,4
S2_wet_NBR2,0.0796531854377805,RF_VIF10,35,15,2024,5
S2_dry_B11,0.07688765312920254,RF_VIF10,35,15,2024,6
L89_dry_NBR2,0.07032447061344067,RF_VIF10,35,15,2024,7
S1_VHasc_p50,0.06971880701936144,RF_VIF10,35,15,2024,8
S2_dry_B6,0.06383481194166295,RF_VIF10,35,15,2024,9
S1_VVasc_p50,0.0629791469053002,RF_VIF10,35,15,2024,10
S2_dry_SR,0.05827004727446143,RF_VIF10,35,15,2024,11
L89_wet_NBR,0.04453007216864252,RF_VIF10,35,15,2024,12
S2_wet_SR,0.040221116623418166,RF_VIF10,35,15,2024,13
S2_dry_MTCI,0.03670291988842236,RF_VIF10,35,15,2024,14
S2_wet_B4,0.03415779259791714,RF_VIF10,35,15,2024,15
S2_dry_CVI,0.1077328255860569,RF_VIF10,35,15,2025,1
DEM_elevation,0.0871190908520898,RF_VIF10,35,15,2025,2
S2_dry_MNDWI,0.08430330395666491,RF_VIF10,35,15,2025,3
L89_dry_Red,0.08097910495814918,RF_VIF10,35,15,2025,4
S2_wet_NBR2,0.08089821882652373,RF_VIF10,35,15,2025,5
S2_dry_B11,0.07584319689390248,RF_VIF10,35,15,2025,6
S1_VHasc_p50,0.06964811402249642,RF_VIF10,35,15,2025,7
L89_dry_NBR2,0.06942270785730412,RF_VIF10,35,15,2025,8
S1_VVasc_p50,0.06400637440648083,RF_VIF10,35,15,2025,9
S2_dry_B6,0.0639089350426892,RF_VIF10,35,15,2025,10
S2_dry_SR,0.06011097399433118,RF_VIF10,35,15,2025,11
L89_wet_NBR,0.04460707893775904,RF_VIF10,35,15,2025,12
S2_wet_SR,0.04013037825217907,RF_VIF10,35,15,2025,13
S2_dry_MTCI,0.0374564551585094,RF_VIF10,35,15,2025,14
S2_wet_B4,0.033833241254863804,RF_VIF10,35,15,2025,15
S2_dry_CVI,0.10537377606089057,RF_VIF10,35,15,2026,1
DEM_elevation,0.08883580959861605,RF_VIF10,35,15,2026,2
S2_dry_MNDWI,0.08593400549332632,RF_VIF10,35,15,2026,3
L89_dry_Red,0.08190740601429689,RF_VIF10,35,15,2026,4
S2_wet_NBR2,0.08046007855140737,RF_VIF10,35,15,2026,5
S2_dry_B11,0.0757791524763102,RF_VIF10,35,15,2026,6
L89_dry_NBR2,0.06995247868444406,RF_VIF10,35,15,2026,7
S1_VHasc_p50,0.06834644142986611,RF_VIF10,35,15,2026,8
S1_VVasc_p50,0.06360517412162983,RF_VIF10,35,15,2026,9
S2_dry_B6,0.06345311486975953,RF_VIF10,35,15,2026,10
S2_dry_SR,0.05726112842486297,RF_VIF10,35,15,2026,11
L89_wet_NBR,0.044449951637746336,RF_VIF10,35,15,2026,12
S2_wet_SR,0.040456708305499724,RF_VIF10,35,15,2026,13
S2_dry_MTCI,0.03906321042027522,RF_VIF10,35,15,2026,14
S2_wet_B4,0.03512156391106889,RF_VIF10,35,15,2026,15
S2_dry_CVI,0.10702123597533013,RF_VIF10,35,15,2027,1
DEM_elevation,0.08838773074542142,RF_VIF10,35,15,2027,2
S2_dry_MNDWI,0.08443568996654459,RF_VIF10,35,15,2027,3
S2_wet_NBR2,0.0822336697750807,RF_VIF10,35,15,2027,4
L89_dry_Red,0.0820438999873558,RF_VIF10,35,15,2027,5
S2_dry_B11,0.07539576198425992,RF_VIF10,35,15,2027,6
L89_dry_NBR2,0.06964910418815362,RF_VIF10,35,15,2027,7
S1_VHasc_p50,0.06886715667867785,RF_VIF10,35,15,2027,8
S1_VVasc_p50,0.0641050949492902,RF_VIF10,35,15,2027,9
S2_dry_B6,0.06213722768844358,RF_VIF10,35,15,2027,10
S2_dry_SR,0.0581215132787544,RF_VIF10,35,15,2027,11
L89_wet_NBR,0.044452031707645806,RF_VIF10,35,15,2027,12
S2_wet_SR,0.041788695545569084,RF_VIF10,35,15,2027,13
S2_dry_MTCI,0.03808494879001753,RF_VIF10,35,15,2027,14
S2_wet_B4,0.03327623873945561,RF_VIF10,35,15,2027,15
S2_dry_CVI,0.10676503476746302,RF_VIF10,35,15,2028,1
DEM_elevation,0.08761643670072775,RF_VIF10,35,15,2028,2
S2_dry_MNDWI,0.0843943013025755,RF_VIF10,35,15,2028,3
S2_wet_NBR2,0.08164844448375663,RF_VIF10,35,15,2028,4
L89_dry_Red,0.08122904521955278,RF_VIF10,35,15,2028,5
S2_dry_B11,0.0746527679292341,RF_VIF10,35,15,2028,6
S1_VHasc_p50,0.070101761489859,RF_VIF10,35,15,2028,7
L89_dry_NBR2,0.07002511896684671,RF_VIF10,35,15,2028,8
S1_VVasc_p50,0.06473873068375652,RF_VIF10,35,15,2028,9
S2_dry_B6,0.06254740102640878,RF_VIF10,35,15,2028,10
S2_dry_SR,0.05851164816030787,RF_VIF10,35,15,2028,11
L89_wet_NBR,0.04442506190249413,RF_VIF10,35,15,2028,12
S2_wet_SR,0.04051768269021428,RF_VIF10,35,15,2028,13
S2_dry_MTCI,0.03888259200485268,RF_VIF10,35,15,2028,14
S2_wet_B4,0.03394397267195025,RF_VIF10,35,15,2028,15
S2_dry_CVI,0.10637699421367304,RF_VIF10,40,15,2024,1
DEM_elevation,0.08816288093319677,RF_VIF10,40,15,2024,2
S2_dry_MNDWI,0.08531541048200365,RF_VIF10,40,15,2024,3
L89_dry_Red,0.0828646907715165,RF_VIF10,40,15,2024,4
S2_wet_NBR2,0.0796531854377805,RF_VIF10,40,15,2024,5
S2_dry_B11,0.07688765312920254,RF_VIF10,40,15,2024,6
L89_dry_NBR2,0.07032447061344067,RF_VIF10,40,15,2024,7
S1_VHasc_p50,0.06971880701936144,RF_VIF10,40,15,2024,8
S2_dry_B6,0.06383481194166295,RF_VIF10,40,15,2024,9
S1_VVasc_p50,0.0629791469053002,RF_VIF10,40,15,2024,10
S2_dry_SR,0.05827004727446143,RF_VIF10,40,15,2024,11
L89_wet_NBR,0.04453007216864252,RF_VIF10,40,15,2024,12
S2_wet_SR,0.040221116623418166,RF_VIF10,40,15,2024,13
S2_dry_MTCI,0.03670291988842236,RF_VIF10,40,15,2024,14
S2_wet_B4,0.03415779259791714,RF_VIF10,40,15,2024,15
S2_dry_CVI,0.1077328255860569,RF_VIF10,40,15,2025,1
DEM_elevation,0.0871190908520898,RF_VIF10,40,15,2025,2
S2_dry_MNDWI,0.08430330395666491,RF_VIF10,40,15,2025,3
L89_dry_Red,0.08097910495814918,RF_VIF10,40,15,2025,4
S2_wet_NBR2,0.08089821882652373,RF_VIF10,40,15,2025,5
S2_dry_B11,0.07584319689390248,RF_VIF10,40,15,2025,6
S1_VHasc_p50,0.06964811402249642,RF_VIF10,40,15,2025,7
L89_dry_NBR2,0.06942270785730412,RF_VIF10,40,15,2025,8
S1_VVasc_p50,0.06400637440648083,RF_VIF10,40,15,2025,9
S2_dry_B6,0.0639089350426892,RF_VIF10,40,15,2025,10
S2_dry_SR,0.06011097399433118,RF_VIF10,40,15,2025,11
L89_wet_NBR,0.04460707893775904,RF_VIF10,40,15,2025,12
S2_wet_SR,0.04013037825217907,RF_VIF10,40,15,2025,13
S2_dry_MTCI,0.0374564551585094,RF_VIF10,40,15,2025,14
S2_wet_B4,0.033833241254863804,RF_VIF10,40,15,2025,15
S2_dry_CVI,0.10537377606089057,RF_VIF10,40,15,2026,1
DEM_elevation,0.08883580959861605,RF_VIF10,40,15,2026,2
S2_dry_MNDWI,0.08593400549332632,RF_VIF10,40,15,2026,3
L89_dry_Red,0.08190740601429689,RF_VIF10,40,15,2026,4
S2_wet_NBR2,0.08046007855140737,RF_VIF10,40,15,2026,5
S2_dry_B11,0.0757791524763102,RF_VIF10,40,15,2026,6
L89_dry_NBR2,0.06995247868444406,RF_VIF10,40,15,2026,7
S1_VHasc_p50,0.06834644142986611,RF_VIF10,40,15,2026,8
S1_VVasc_p50,0.06360517412162983,RF_VIF10,40,15,2026,9
S2_dry_B6,0.06345311486975953,RF_VIF10,40,15,2026,10
S2_dry_SR,0.05726112842486297,RF_VIF10,40,15,2026,11
L89_wet_NBR,0.044449951637746336,RF_VIF10,40,15,2026,12
S2_wet_SR,0.040456708305499724,RF_VIF10,40,15,2026,13
S2_dry_MTCI,0.03906321042027522,RF_VIF10,40,15,2026,14
S2_wet_B4,0.03512156391106889,RF_VIF10,40,15,2026,15
S2_dry_CVI,0.10702123597533013,RF_VIF10,40,15,2027,1
DEM_elevation,0.08838773074542142,RF_VIF10,40,15,2027,2
S2_dry_MNDWI,0.08443568996654459,RF_VIF10,40,15,2027,3
S2_wet_NBR2,0.0822336697750807,RF_VIF10,40,15,2027,4
L89_dry_Red,0.0820438999873558,RF_VIF10,40,15,2027,5
S2_dry_B11,0.07539576198425992,RF_VIF10,40,15,2027,6
L89_dry_NBR2,0.06964910418815362,RF_VIF10,40,15,2027,7
S1_VHasc_p50,0.06886715667867785,RF_VIF10,40,15,2027,8
S1_VVasc_p50,0.0641050949492902,RF_VIF10,40,15,2027,9
S2_dry_B6,0.06213722768844358,RF_VIF10,40,15,2027,10
S2_dry_SR,0.0581215132787544,RF_VIF10,40,15,2027,11
L89_wet_NBR,0.044452031707645806,RF_VIF10,40,15,2027,12
S2_wet_SR,0.041788695545569084,RF_VIF10,40,15,2027,13
S2_dry_MTCI,0.03808494879001753,RF_VIF10,40,15,2027,14
S2_wet_B4,0.03327623873945561,RF_VIF10,40,15,2027,15
S2_dry_CVI,0.10676503476746302,RF_VIF10,40,15,2028,1
DEM_elevation,0.08761643670072775,RF_VIF10,40,15,2028,2
S2_dry_MNDWI,0.0843943013025755,RF_VIF10,40,15,2028,3
S2_wet_NBR2,0.08164844448375663,RF_VIF10,40,15,2028,4
L89_dry_Red,0.08122904521955278,RF_VIF10,40,15,2028,5
S2_dry_B11,0.0746527679292341,RF_VIF10,40,15,2028,6
S1_VHasc_p50,0.070101761489859,RF_VIF10,40,15,2028,7
L89_dry_NBR2,0.07002511896684671,RF_VIF10,40,15,2028,8
S1_VVasc_p50,0.06473873068375652,RF_VIF10,40,15,2028,9
S2_dry_B6,0.06254740102640878,RF_VIF10,40,15,2028,10
S2_dry_SR,0.05851164816030787,RF_VIF10,40,15,2028,11
L89_wet_NBR,0.04442506190249413,RF_VIF10,40,15,2028,12
S2_wet_SR,0.04051768269021428,RF_VIF10,40,15,2028,13
S2_dry_MTCI,0.03888259200485268,RF_VIF10,40,15,2028,14
S2_wet_B4,0.03394397267195025,RF_VIF10,40,15,2028,15
S2_dry_CVI,0.06174340448605972,VIF10_only,34,34,2024,1
DEM_elevation,0.05852111094468194,VIF10_only,34,34,2024,2
L89_dry_NIR,0.051116996366147575,VIF10_only,34,34,2024,3
S2_dry_B2,0.04826778583316829,VIF10_only,34,34,2024,4
L89_dry_Blue,0.04804504647018824,VIF10_only,34,34,2024,5
S2_dry_SR,0.04791225557006888,VIF10_only,34,34,2024,6
S1_VVasc_p50,0.04614619500064619,VIF10_only,34,34,2024,7
S2_dry_PSRI,0.04468024781578084,VIF10_only,34,34,2024,8
S2_wet_SR,0.0425295263295069,VIF10_only,34,34,2024,9
S2_dry_NDMI,0.041136488438059164,VIF10_only,34,34,2024,10
S2_wet_CVI,0.03615213672271872,VIF10_only,34,34,2024,11
S2_dry_MTCI,0.036028798510621206,VIF10_only,34,34,2024,12
S2_wet_MTCI,0.030596460865080215,VIF10_only,34,34,2024,13
S2_wet_B6,0.03001657200784326,VIF10_only,34,34,2024,14
L89_wet_NIR,0.026342921688728375,VIF10_only,34,34,2024,15
S2_wet_NDMI,0.026026013325912027,VIF10_only,34,34,2024,16
L89_wet_SWIR2_p75,0.025836637213869227,VIF10_only,34,34,2024,17
S2_wet_B2,0.025147721745417195,VIF10_only,34,34,2024,18
L89_wet_NDMI,0.0243085470921333,VIF10_only,34,34,2024,19
L89_wet_MSI,0.023784456273101776,VIF10_only,34,34,2024,20
DEM_slope,0.0226466740496083,VIF10_only,34,34,2024,21
S2_wet_B5,0.022465545199364063,VIF10_only,34,34,2024,22
L89_wet_Blue,0.022029065231600573,VIF10_only,34,34,2024,23
S1_VHdesc_p50,0.02190856586729163,VIF10_only,34,34,2024,24
S1_VH_glcm_contrast_5x5,0.021470416157800223,VIF10_only,34,34,2024,25
S1_VVdesc_p50,0.019426581455367638,VIF10_only,34,34,2024,26
S1_VVminusVH_asc_p50,0.019324372821778648,VIF10_only,34,34,2024,27
S2_wet_PSRI,0.016136172873163174,VIF10_only,34,34,2024,28
S1_VHdesc_p75,0.013957017681422858,VIF10_only,34,34,2024,29
S1_VH_glcm_asm_5x5,0.013048062685613848,VIF10_only,34,34,2024,30
S1_VHdesc_std,0.009728055491931462,VIF10_only,34,34,2024,31
DEM_hillshade,0.009336193915321202,VIF10_only,34,34,2024,32
S1_VVdesc_std,0.007441155196811071,VIF10_only,34,34,2024,33
DEM_aspect,0.00674279867319236,VIF10_only,34,34,2024,34
S2_dry_CVI,0.06202699341055506,VIF10_only,34,34,2025,1
DEM_elevation,0.057251299688189226,VIF10_only,34,34,2025,2
L89_dry_NIR,0.05115581404856461,VIF10_only,34,34,2025,3
S1_VVasc_p50,0.04750702299160473,VIF10_only,34,34,2025,4
S2_dry_SR,0.04734062553873122,VIF10_only,34,34,2025,5
S2_dry_B2,0.046833384531594205,VIF10_only,34,34,2025,6
L89_dry_Blue,0.045996392337209334,VIF10_only,34,34,2025,7
S2_dry_PSRI,0.044650723707898604,VIF10_only,34,34,2025,8
S2_dry_NDMI,0.0410107167161482,VIF10_only,34,34,2025,9
S2_wet_SR,0.03986502282138253,VIF10_only,34,34,2025,10
S2_dry_MTCI,0.036398379384278326,VIF10_only,34,34,2025,11
S2_wet_CVI,0.03591236976787362,VIF10_only,34,34,2025,12
S2_wet_MTCI,0.03131571860057579,VIF10_only,34,34,2025,13
S2_wet_B6,0.029688650858766062,VIF10_only,34,34,2025,14
L89_wet_SWIR2_p75,0.026846465007733234,VIF10_only,34,34,2025,15
