block_size_km,fold,feature,ranking_importance,rank,selected,source_group,season_or_orbit,feature_family
15,4,L89_dry_Blue,0.010525796452906336,44,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,4,S2_dry_B2,0.010486599250445944,45,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,4,S2_dry_B3,0.01045732943929649,46,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,4,S2_dry_RDVI,0.010284973049946527,47,False,Sentinel-2 optical,dry,spectral_index
15,4,L89_wet_SWIR2,0.010229130080137061,48,True,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,4,S2_dry_NDVI,0.010208910103947776,49,False,Sentinel-2 optical,dry,spectral_index
15,4,L89_dry_SWIR2_p75,0.010100551378774318,50,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,4,L89_wet_MSI,0.009972660235871376,51,False,Landsat 8/9 optical,wet,spectral_index
15,4,S2_wet_B8,0.009922090116941194,52,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,4,S2_wet_B11,0.009854484401607511,53,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,4,S2_dry_B4,0.009836026129553139,54,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,4,S2_dry_MSR,0.00974563050566179,55,False,Sentinel-2 optical,dry,spectral_index
15,4,L89_wet_NDVI,0.009745024258888362,56,False,Landsat 8/9 optical,wet,spectral_index
15,4,S2_wet_MNDWI,0.009527467398012513,57,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_wet_B4,0.009496302689716643,58,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,4,S2_wet_SR,0.009434364080579008,59,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_wet_CVI,0.009432403256493138,60,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_dry_PSRI,0.009263885427644893,61,False,Sentinel-2 optical,dry,spectral_index
15,4,S2_wet_B6,0.009174644529737793,62,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,4,S2_dry_CI_RE,0.009096602699685097,63,False,Sentinel-2 optical,dry,spectral_index
15,4,S2_wet_B7,0.00897726834343175,64,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,4,S2_dry_B5,0.008846692014675599,65,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,4,S2_dry_MTCI,0.00862003976352417,66,False,Sentinel-2 optical,dry,spectral_index
15,4,S1_VHdesc_p25,0.00825640029500736,67,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,4,DEM_slope,0.008156698308972563,68,False,DEM/topography,static_or_annual,topographic
15,4,L89_wet_SWIR1,0.00802483639268015,69,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,4,S2_wet_NDMI,0.007894993062157185,70,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_wet_NDI,0.007782080215241991,71,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_dry_NDVI_RE,0.007446037497821344,72,False,Sentinel-2 optical,dry,spectral_index
15,4,S1_VVdesc_p25,0.007045483151395007,73,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,4,L89_wet_NDMI,0.006792919959601886,74,False,Landsat 8/9 optical,wet,spectral_index
15,4,L89_wet_NIR,0.006616897418510986,75,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,4,S2_wet_B3,0.00655885344759832,76,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,4,L89_wet_BSI,0.006298692105132498,77,False,Landsat 8/9 optical,wet,spectral_index
15,4,S1_VH_glcm_contrast_5x5,0.006211742302163684,78,False,Sentinel-1 SAR,static_or_annual,texture
15,4,L89_wet_Red,0.0061243961241947385,79,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,4,L89_wet_Blue,0.006065624592449221,80,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,4,S1_VHdesc_p50,0.005730766015404728,81,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,4,S2_wet_B2,0.005556775202572825,82,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,4,S2_wet_B5,0.00544612487176445,83,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,4,S2_wet_PSRI,0.0052320576559754675,84,False,Sentinel-2 optical,wet,spectral_index
15,4,L89_wet_SWIR2_p75,0.005188137866552813,85,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,4,S1_VVdesc_p50,0.005152914793936557,86,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,4,S1_VVdesc_p75,0.004624187518917611,87,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,4,L89_wet_Green,0.004610386428860951,88,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,4,S1_VHdesc_p75,0.004544890001904288,89,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,4,S1_VH_glcm_ent_5x5,0.003968762739049497,90,False,Sentinel-1 SAR,static_or_annual,texture
15,4,S1_VH_glcm_asm_5x5,0.0036367481620970116,91,False,Sentinel-1 SAR,static_or_annual,texture
15,4,S1_VVminusVH_asc_p50,0.003509927064555572,92,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,4,DEM_hillshade,0.002458670566886917,93,False,DEM/topography,static_or_annual,topographic
15,4,S1_VVminusVH_desc_p50,0.002281227640604077,94,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,4,S1_VHdesc_std,0.0021127886447871477,95,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,4,S1_VVdesc_std,0.0017586982479642047,96,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,4,DEM_aspect,0.0016329322208956166,97,False,DEM/topography,static_or_annual,topographic
15,5,S2_dry_MNDWI,0.023762793985095863,1,True,Sentinel-2 optical,dry,spectral_index
15,5,S2_dry_CVI,0.022721065505145945,2,True,Sentinel-2 optical,dry,spectral_index
15,5,DEM_elevation,0.021479476705120328,3,True,DEM/topography,static_or_annual,topographic
15,5,S2_dry_B11,0.01887875808418507,4,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,5,S2_wet_NBR2,0.01821457091005463,5,True,Sentinel-2 optical,wet,spectral_index
15,5,S2_dry_B12,0.017108750592021695,6,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,5,S1_VHasc_p50,0.01647287244999848,7,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,5,L89_dry_SWIR1,0.015603638931872622,8,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,5,S2_dry_B2,0.015427011605897739,9,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,5,L89_dry_SWIR2,0.015235744752495842,10,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,5,S2_dry_NDWI,0.014949444206711574,11,True,Sentinel-2 optical,dry,spectral_index
15,5,S2_dry_B6,0.014873078297527067,12,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,5,S2_dry_NBR2,0.014860653412117774,13,True,Sentinel-2 optical,dry,spectral_index
15,5,S1_VVasc_p50,0.014853891507097199,14,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,5,L89_dry_Blue,0.014807776736931426,15,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,5,L89_dry_Red,0.014724679173211512,16,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,5,L89_dry_Green,0.014617682114991976,17,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,5,L89_dry_NDMI,0.01441581916022535,18,True,Landsat 8/9 optical,dry,spectral_index
15,5,S2_dry_B3,0.014080571683045152,19,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,5,S2_dry_B7,0.013886363953268461,20,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,5,L89_dry_NDVI,0.013543802264015822,21,True,Landsat 8/9 optical,dry,spectral_index
15,5,L89_wet_NBR2,0.013107009926984018,22,True,Landsat 8/9 optical,wet,spectral_index
15,5,S2_wet_NDVI_RE,0.0129642418834438,23,True,Sentinel-2 optical,wet,spectral_index
15,5,S2_dry_NLI,0.01293576227159738,24,False,Sentinel-2 optical,dry,spectral_index
15,5,L89_dry_BSI,0.012923314848710744,25,False,Landsat 8/9 optical,dry,spectral_index
15,5,S2_wet_B12,0.012885057830256317,26,True,Sentinel-2 optical,wet,spectral_band_or_percentile
15,5,S2_wet_CVI,0.012730805620899274,27,True,Sentinel-2 optical,wet,spectral_index
15,5,S2_wet_NDWI,0.01268148334297947,28,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_dry_NDI,0.012522724281261707,29,True,Sentinel-2 optical,dry,spectral_index
15,5,S2_wet_NLI,0.01247455956935612,30,False,Sentinel-2 optical,wet,spectral_index
15,5,L89_dry_NBR,0.012377865702501269,31,False,Landsat 8/9 optical,dry,spectral_index
15,5,S2_dry_GNDVI,0.012342208679435304,32,False,Sentinel-2 optical,dry,spectral_index
15,5,S2_dry_PSRI,0.012269110030687189,33,True,Sentinel-2 optical,dry,spectral_index
15,5,S2_wet_GNDVI,0.01223558399974944,34,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_dry_MSR,0.01191661625030893,35,False,Sentinel-2 optical,dry,spectral_index
15,5,L89_dry_SWIR2_p75,0.011837762663473323,36,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,5,S2_dry_B8,0.011726692944243259,37,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,5,L89_wet_NBR,0.011716577625244872,38,False,Landsat 8/9 optical,wet,spectral_index
15,5,L89_dry_MSI,0.011576620589388978,39,True,Landsat 8/9 optical,dry,spectral_index
15,5,S2_wet_NBR,0.011312007556594002,40,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_dry_NDVI_RE,0.011305006895541082,41,False,Sentinel-2 optical,dry,spectral_index
15,5,L89_dry_NBR2,0.011118910840785928,42,False,Landsat 8/9 optical,dry,spectral_index
15,5,S2_dry_RDVI,0.011015455750501097,43,False,Sentinel-2 optical,dry,spectral_index
15,5,S2_dry_SR,0.010941448551963141,44,True,Sentinel-2 optical,dry,spectral_index
15,5,S2_dry_NBR,0.010522231106049103,45,False,Sentinel-2 optical,dry,spectral_index
15,5,S2_dry_B5,0.01023411363171182,46,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,5,L89_dry_NIR,0.01009489521001731,47,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,5,S2_dry_B4,0.009984427320234007,48,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,5,S2_wet_MNDWI,0.009949361780395884,49,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_wet_SR,0.009929229906436327,50,True,Sentinel-2 optical,wet,spectral_index
15,5,S2_wet_B6,0.00976265472516156,51,True,Sentinel-2 optical,wet,spectral_band_or_percentile
15,5,S2_wet_NDVI,0.00971736180502506,52,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_wet_CI_RE,0.009666057056164478,53,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_dry_MTCI,0.00936750606973147,54,False,Sentinel-2 optical,dry,spectral_index
15,5,S2_wet_B7,0.009279425473241697,55,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,5,S2_wet_B8,0.009269628710554487,56,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,5,S2_wet_RDVI,0.009134921924272888,57,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_wet_MTCI,0.009071255484721876,58,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_wet_MSR,0.00898680082737936,59,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_dry_NDVI,0.00886241550849468,60,False,Sentinel-2 optical,dry,spectral_index
15,5,S2_wet_B11,0.008725281940097258,61,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,5,S2_dry_NDMI,0.008651776261491722,62,False,Sentinel-2 optical,dry,spectral_index
15,5,S2_dry_CI_RE,0.008610580606186075,63,False,Sentinel-2 optical,dry,spectral_index
15,5,S2_wet_B2,0.008292531785953836,64,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,5,L89_wet_NIR,0.008095593263741905,65,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,5,L89_wet_NDVI,0.008063355266211669,66,False,Landsat 8/9 optical,wet,spectral_index
15,5,DEM_slope,0.007992607948952053,67,False,DEM/topography,static_or_annual,topographic
15,5,L89_wet_BSI,0.00782400285365916,68,False,Landsat 8/9 optical,wet,spectral_index
15,5,S1_VH_glcm_contrast_5x5,0.007615078712524679,69,False,Sentinel-1 SAR,static_or_annual,texture
15,5,S2_wet_B4,0.0075075182853006515,70,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,5,S2_wet_NDMI,0.00750496376572095,71,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_wet_B3,0.007326457476713566,72,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,5,L89_wet_SWIR1,0.007297624631597966,73,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,5,L89_wet_Blue,0.007248520719137041,74,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,5,L89_wet_SWIR2,0.0070826932922706835,75,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,5,S2_wet_NDI,0.006688017982261454,76,False,Sentinel-2 optical,wet,spectral_index
15,5,S2_wet_B5,0.0065955915049544026,77,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,5,S1_VHdesc_p25,0.006454062438306719,78,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,5,L89_wet_MSI,0.006397656679546772,79,False,Landsat 8/9 optical,wet,spectral_index
15,5,S1_VVdesc_p25,0.006253994159175313,80,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,5,L89_wet_Red,0.005922307118504986,81,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,5,S1_VHdesc_p50,0.005920681117249162,82,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,5,S1_VVdesc_p50,0.005914031219624812,83,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,5,L89_wet_NDMI,0.005871457286646932,84,False,Landsat 8/9 optical,wet,spectral_index
15,5,L89_wet_SWIR2_p75,0.005787422520641494,85,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,5,S1_VVminusVH_asc_p50,0.005520817693421589,86,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,5,L89_wet_Green,0.005055731654523592,87,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,5,S1_VVdesc_p75,0.004109680051718808,88,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,5,S1_VH_glcm_ent_5x5,0.004018521792612205,89,False,Sentinel-1 SAR,static_or_annual,texture
15,5,S2_wet_PSRI,0.003909424539389525,90,False,Sentinel-2 optical,wet,spectral_index
15,5,S1_VHdesc_p75,0.0038770306133647757,91,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,5,S1_VH_glcm_asm_5x5,0.00383730499818088,92,False,Sentinel-1 SAR,static_or_annual,texture
15,5,S1_VHdesc_std,0.0028690295147258643,93,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,5,DEM_hillshade,0.002740746846122433,94,False,DEM/topography,static_or_annual,topographic
15,5,S1_VVdesc_std,0.0024332384957968787,95,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,5,S1_VVminusVH_desc_p50,0.0024311862346089465,96,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,5,DEM_aspect,0.0022859185025330573,97,False,DEM/topography,static_or_annual,topographic
20,1,S2_dry_MNDWI,0.02003685483898129,1,True,Sentinel-2 optical,dry,spectral_index
20,1,S2_dry_CVI,0.018299418653527445,2,True,Sentinel-2 optical,dry,spectral_index
20,1,L89_dry_NIR,0.01816769413150154,3,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,1,L89_dry_BSI,0.01742944621109064,4,True,Landsat 8/9 optical,dry,spectral_index
20,1,S2_dry_B11,0.0173142647150194,5,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,1,S2_dry_NBR2,0.01685312208818689,6,True,Sentinel-2 optical,dry,spectral_index
20,1,L89_dry_SWIR1,0.016623538241732527,7,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,1,L89_wet_NBR2,0.016502794327184052,8,True,Landsat 8/9 optical,wet,spectral_index
20,1,S2_dry_GNDVI,0.016160933232862416,9,True,Sentinel-2 optical,dry,spectral_index
20,1,S2_wet_NBR2,0.016027828181214416,10,True,Sentinel-2 optical,wet,spectral_index
20,1,L89_dry_SWIR2,0.015668677985169587,11,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,1,S1_VVasc_p50,0.015466237980098987,12,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,1,DEM_elevation,0.015389050856687198,13,True,DEM/topography,static_or_annual,topographic
20,1,L89_dry_SWIR2_p75,0.015167765463636792,14,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,1,S1_VHasc_p50,0.014737005342273696,15,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,1,S2_dry_NDWI,0.014512997987070937,16,False,Sentinel-2 optical,dry,spectral_index
20,1,L89_dry_Green,0.014399058511606985,17,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,1,S2_wet_GNDVI,0.014345579422926514,18,True,Sentinel-2 optical,wet,spectral_index
20,1,L89_dry_NDMI,0.01427276910517594,19,False,Landsat 8/9 optical,dry,spectral_index
20,1,S2_dry_B12,0.014035324982485624,20,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,1,S2_dry_NBR,0.013986623677450431,21,False,Sentinel-2 optical,dry,spectral_index
20,1,L89_dry_MSI,0.013557120238608812,22,True,Landsat 8/9 optical,dry,spectral_index
20,1,S2_wet_NBR,0.013266163365333877,23,True,Sentinel-2 optical,wet,spectral_index
20,1,L89_dry_NDVI,0.013262371680900168,24,True,Landsat 8/9 optical,dry,spectral_index
20,1,S2_dry_B2,0.01292155489118905,25,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,1,L89_dry_Blue,0.012917371583462971,26,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,1,L89_dry_Red,0.012872302907765998,27,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,1,L89_dry_NBR,0.012858594833694207,28,False,Landsat 8/9 optical,dry,spectral_index
20,1,S2_wet_NLI,0.012814698469068202,29,False,Sentinel-2 optical,wet,spectral_index
20,1,S2_wet_MSR,0.012758234364038161,30,True,Sentinel-2 optical,wet,spectral_index
20,1,S2_dry_NLI,0.01271148111803188,31,False,Sentinel-2 optical,dry,spectral_index
20,1,S2_dry_B6,0.012709291620236951,32,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,1,S2_wet_B6,0.012682476041688848,33,True,Sentinel-2 optical,wet,spectral_band_or_percentile
20,1,S2_wet_B12,0.012459098638243286,34,True,Sentinel-2 optical,wet,spectral_band_or_percentile
20,1,S2_wet_CI_RE,0.0122491503943675,35,False,Sentinel-2 optical,wet,spectral_index
20,1,S2_dry_MSR,0.01221297432507432,36,False,Sentinel-2 optical,dry,spectral_index
20,1,S2_dry_PSRI,0.012052371520218116,37,True,Sentinel-2 optical,dry,spectral_index
20,1,L89_dry_NBR2,0.011953211438362345,38,False,Landsat 8/9 optical,dry,spectral_index
20,1,S2_dry_NDVI,0.01175315311075491,39,False,Sentinel-2 optical,dry,spectral_index
20,1,S2_dry_B7,0.01172762266437631,40,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,1,S2_dry_RDVI,0.011699066170624954,41,False,Sentinel-2 optical,dry,spectral_index
20,1,S2_wet_SR,0.011671278565466478,42,False,Sentinel-2 optical,wet,spectral_index
20,1,S2_dry_NDMI,0.011598723564792414,43,True,Sentinel-2 optical,dry,spectral_index
20,1,S2_dry_B8,0.011524448647003192,44,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,1,S2_wet_NDVI,0.011469099296810765,45,False,Sentinel-2 optical,wet,spectral_index
20,1,S2_wet_NDWI,0.011286888430398474,46,False,Sentinel-2 optical,wet,spectral_index
20,1,S2_dry_B4,0.011274794765036547,47,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,1,S2_wet_RDVI,0.011210246915322984,48,False,Sentinel-2 optical,wet,spectral_index
20,1,S2_dry_NDI,0.011011644000564536,49,True,Sentinel-2 optical,dry,spectral_index
20,1,S2_wet_NDVI_RE,0.010916676383214648,50,False,Sentinel-2 optical,wet,spectral_index
20,1,S2_wet_B7,0.010759947001736174,51,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,1,S2_wet_B11,0.010689340188030659,52,True,Sentinel-2 optical,wet,spectral_band_or_percentile
20,1,S2_wet_MTCI,0.010679359651097396,53,False,Sentinel-2 optical,wet,spectral_index
20,1,L89_wet_SWIR2,0.010443865431239412,54,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,1,S2_dry_SR,0.010025362195257107,55,False,Sentinel-2 optical,dry,spectral_index
20,1,L89_wet_MSI,0.009984552431263715,56,False,Landsat 8/9 optical,wet,spectral_index
20,1,L89_wet_NBR,0.009871115906093934,57,False,Landsat 8/9 optical,wet,spectral_index
20,1,S2_wet_NDMI,0.009540580909676761,58,False,Sentinel-2 optical,wet,spectral_index
20,1,S2_dry_B5,0.009447226864147312,59,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,1,S2_dry_B3,0.009366175574510818,60,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,1,S2_dry_NDVI_RE,0.00934048967678411,61,False,Sentinel-2 optical,dry,spectral_index
20,1,S2_dry_MTCI,0.009168429299709428,62,False,Sentinel-2 optical,dry,spectral_index
20,1,S2_wet_B8,0.009026857840521745,63,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,1,L89_wet_NDMI,0.008859722477219502,64,False,Landsat 8/9 optical,wet,spectral_index
20,1,S2_dry_CI_RE,0.008738108467839147,65,False,Sentinel-2 optical,dry,spectral_index
20,1,S2_wet_MNDWI,0.008637052731860743,66,False,Sentinel-2 optical,wet,spectral_index
20,1,S2_wet_CVI,0.008384848436206455,67,False,Sentinel-2 optical,wet,spectral_index
20,1,L89_wet_SWIR1,0.008277068268838797,68,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,1,L89_wet_NDVI,0.008081582855640061,69,False,Landsat 8/9 optical,wet,spectral_index
20,1,L89_wet_BSI,0.007926162968067035,70,False,Landsat 8/9 optical,wet,spectral_index
20,1,S1_VHdesc_p25,0.007795790765256607,71,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,1,L89_wet_SWIR2_p75,0.006774108327839216,72,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,1,L89_wet_NIR,0.006536879843909271,73,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,1,S2_wet_B2,0.006497192603682899,74,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,1,S2_wet_B4,0.005954815341463668,75,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,1,S1_VVdesc_p25,0.005769862628002321,76,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,1,L89_wet_Blue,0.00573665858892369,77,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,1,S1_VHdesc_p50,0.005505428433103676,78,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,1,L89_wet_Red,0.00546924943614269,79,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,1,S2_wet_B3,0.005407910586542459,80,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,1,DEM_slope,0.005190132647556343,81,False,DEM/topography,static_or_annual,topographic
20,1,S2_wet_NDI,0.005084287415891017,82,False,Sentinel-2 optical,wet,spectral_index
20,1,S1_VVdesc_p50,0.0047706202567085665,83,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,1,S1_VHdesc_p75,0.004619455058575358,84,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,1,S1_VH_glcm_contrast_5x5,0.004578750878087354,85,False,Sentinel-1 SAR,static_or_annual,texture
20,1,S1_VVminusVH_asc_p50,0.004545535891873007,86,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,1,S2_wet_PSRI,0.0044014310025936865,87,False,Sentinel-2 optical,wet,spectral_index
20,1,S2_wet_B5,0.004398763661669344,88,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,1,L89_wet_Green,0.0042757006112449395,89,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,1,S1_VH_glcm_asm_5x5,0.003666958888597087,90,False,Sentinel-1 SAR,static_or_annual,texture
20,1,S1_VVdesc_p75,0.0032404982654351184,91,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,1,S1_VH_glcm_ent_5x5,0.0032135764563707894,92,False,Sentinel-1 SAR,static_or_annual,texture
20,1,DEM_hillshade,0.002815706558516541,93,False,DEM/topography,static_or_annual,topographic
20,1,S1_VHdesc_std,0.0023908217857686567,94,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,1,S1_VVminusVH_desc_p50,0.0020446809666479935,95,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,1,S1_VVdesc_std,0.001701811475117214,96,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,1,DEM_aspect,0.0015664265682059492,97,False,DEM/topography,static_or_annual,topographic
20,2,S2_dry_CVI,0.02457503147077918,1,True,Sentinel-2 optical,dry,spectral_index
20,2,S2_dry_MNDWI,0.02295315269712347,2,True,Sentinel-2 optical,dry,spectral_index
20,2,DEM_elevation,0.019925387548066307,3,True,DEM/topography,static_or_annual,topographic
20,2,S2_dry_B11,0.018646211381973726,4,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,2,S2_dry_B2,0.018292304238402477,5,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,2,L89_dry_Red,0.017873590100785316,6,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,2,S1_VHasc_p50,0.01697787689619917,7,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,2,L89_dry_SWIR1,0.016708641385151442,8,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,2,L89_dry_Green,0.016527118913509085,9,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,2,S2_dry_B12,0.015880643877529393,10,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,2,L89_dry_SWIR2,0.015833424137623175,11,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,2,S2_wet_NBR2,0.01575521402695475,12,True,Sentinel-2 optical,wet,spectral_index
20,2,L89_dry_MSI,0.014981084397587994,13,True,Landsat 8/9 optical,dry,spectral_index
20,2,S2_dry_B3,0.014930928590105367,14,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,2,S2_dry_B6,0.014538290367280951,15,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,2,S2_dry_NBR2,0.014501570570241255,16,True,Sentinel-2 optical,dry,spectral_index
20,2,S2_dry_B7,0.014420327090332793,17,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,2,S2_dry_NDI,0.01436450653448342,18,True,Sentinel-2 optical,dry,spectral_index
20,2,L89_dry_BSI,0.014352662987314328,19,False,Landsat 8/9 optical,dry,spectral_index
20,2,L89_dry_SWIR2_p75,0.014268755702060256,20,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,2,L89_wet_NBR2,0.01423949643908928,21,True,Landsat 8/9 optical,wet,spectral_index
20,2,S2_wet_NDWI,0.013689667429857328,22,True,Sentinel-2 optical,wet,spectral_index
20,2,S1_VVasc_p50,0.013648052646562728,23,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,2,L89_dry_NBR2,0.01357948851568778,24,False,Landsat 8/9 optical,dry,spectral_index
20,2,L89_dry_NBR,0.01328794924407036,25,False,Landsat 8/9 optical,dry,spectral_index
