DEM_elevation,S2_dry_CVI,S2_dry_MNDWI,L89_dry_SWIR1,L89_dry_NIR,S2_dry_B2,S1_VHasc_p50,L89_dry_Green,S2_wet_B12,L89_dry_MSI,S2_dry_B5,L89_wet_NBR2,S2_dry_NDI,S2_dry_NDMI,S2_wet_NBR2,S2_wet_B8,L89_wet_MSI,S2_wet_NDMI,L89_wet_NIR,L89_wet_Green,L89_wet_NDMI,S2_dry_NBR2,S2_wet_CVI,L89_dry_BSI,L89_wet_SWIR2
469.0,3.9539528,-0.58054215,0.15871,0.25375,0.03195,-15.346516,0.04772,0.1196,0.6171133,0.09285,0.33063886,0.10526636,0.1352117,0.3353941,0.39815,0.55432206,0.2534595,0.322005,0.051845,0.29196253,0.30372518,3.2677543,-0.17246753,0.08813125
466.0,3.7709484,-0.5944961,0.1778225,0.247315,0.03515,-15.294805,0.04816,0.12709999,0.6767552,0.0934,0.35480592,0.10628229,0.09194357,0.29112494,0.375,0.55438143,0.2164703,0.33455876,0.04679875,0.29367456,0.26838177,3.2377224,-0.1228269,0.08755375
464.0,4.3236284,-0.5632959,0.15992,0.26299,0.0402,-15.350686,0.042275,0.1491,0.60027045,0.0826,0.3712588,0.04333867,0.15968397,0.26114964,0.3488,0.5636934,0.21511179,0.33343124,0.04968625,0.28383088,0.2979699,3.2417502,-0.20005529,0.086
470.0,4.5791802,-0.5812005,0.15805,0.2742375,0.02975,-14.867601,0.04343,0.113,0.5725802,0.079,0.38211566,0.09797868,0.18680646,0.33082908,0.3764,0.5200086,0.28568783,0.35224125,0.047555,0.3261706,0.3090181,3.6658525,-0.21800426,0.07812125
474.0,4.9156866,-0.58688277,0.1583525,0.2530075,0.03095,-16.283045,0.045135,0.1217,0.618417,0.09415,0.3714753,0.03644253,0.1551261,0.30417383,0.3556,0.5039159,0.25481868,0.34206626,0.04737625,0.33489552,0.27154782,3.7295177,-0.18634133,0.07693875
478.0,4.8313518,-0.6047244,0.16773,0.2581775,0.0305,-14.5149765,0.04508,0.10715,0.6648844,0.0855,0.35633984,0.05177113,0.14575839,0.3087575,0.35325,0.571886,0.24459685,0.3318225,0.05227125,0.27779964,0.26754966,3.2261121,-0.12917279,0.0887775
479.0,4.4995155,-0.5795904,0.17373875,0.23461,0.0378,-15.481311,0.04671625,0.1125,0.7101035,0.1069,0.34193978,-0.058219176,0.044099145,0.31362146,0.39225,0.60343,0.27483335,0.31885624,0.05416875,0.260164,0.22255546,3.3954642,-0.09608414,0.09272375
488.0,4.1954184,-0.5689571,0.1448225,0.24042626,0.03385,-14.193656,0.04187625,0.1035,0.6575192,0.08695,0.35747945,0.03056832,0.022740608,0.33522376,0.3258,0.5464247,0.219798,0.32119375,0.05015375,0.2972882,0.25432977,3.453171,-0.14541046,0.0819025
482.0,5.032177,-0.58770716,0.16652,0.23978,0.03215,-15.311719,0.04563,0.108,0.7523876,0.09125,0.33880532,-0.032268893,0.08891736,0.31,0.3644,0.57812506,0.20296206,0.33284,0.05433375,0.2788681,0.24307387,3.080625,-0.06983102,0.09112875
522.0,4.444578,-0.59280574,0.170755,0.2421725,0.0345,-15.403828,0.0471975,0.13585001,0.6551322,0.0982,0.2792221,0.0,0.07770132,0.24558295,0.27735,0.70469207,0.11714551,0.29388624,0.06203375,0.17323285,0.22687222,3.7327409,-0.12913391,0.1168825
520.0,4.8637114,-0.5669725,0.1652275,0.25749,0.035,-15.276232,0.046675,0.1287,0.5858286,0.1023,0.28640974,-0.05870237,0.08594579,0.23719347,0.26585,0.64818263,0.107913606,0.30920374,0.063065,0.21345855,0.22134387,4.535441,-0.17947991,0.11152
520.0,4.4367185,-0.572405,0.1699025,0.27400374,0.033,-15.146806,0.04795375,0.1335,0.5959037,0.10165,0.3205098,0.027393952,0.11676613,0.2763935,0.31325,0.63042194,0.14214283,0.3428775,0.06103,0.22667633,0.24459672,3.619336,-0.18152584,0.1045625
516.0,4.8028073,-0.58037734,0.166355,0.2581225,0.0343,-15.4950485,0.04849,0.1218,0.6444808,0.101,0.2877439,-0.030105771,0.08862012,0.2460733,0.2532,0.73179615,0.23012939,0.2944775,0.065485,0.15487033,0.23978686,3.1319325,-0.13566267,0.1191925
519.0,4.521181,-0.57558686,0.18093,0.242255,0.0408,-15.741137,0.05179,0.14310001,0.6979286,0.115,0.26394504,-0.077343024,-0.009928454,0.24334982,0.2805,0.7600932,0.16497608,0.3026175,0.0646325,0.13630347,0.19704437,3.4938836,-0.09814135,0.1267275
501.0,4.9642506,-0.58523726,0.1966875,0.2627425,0.039,-15.806681,0.0538525,0.1634,0.7360524,0.1127,0.3024428,-0.04155123,0.08854782,0.22425032,0.3713,0.6233033,0.22804698,0.36815,0.07555,0.24068117,0.2385397,3.3341548,-0.07190089,0.12217625
513.0,4.999017,-0.59073085,0.178235,0.2565,0.0337,-15.0872755,0.05095125,0.13435,0.6893971,0.1045,0.29112592,-0.024561401,0.0876249,0.25961035,0.31765002,0.62984943,0.14549619,0.35859376,0.07999125,0.22910276,0.24429025,3.92096,-0.1075522,0.12476125
505.0,5.161703,-0.57970107,0.1949,0.259965,0.0409,-15.752313,0.05524125,0.13635,0.73388565,0.1174,0.29600722,-0.065835044,0.051016342,0.25118086,0.32365,0.65640247,0.11920971,0.3603675,0.0799775,0.2184499,0.22516288,3.8590906,-0.07681891,0.12932625
509.0,4.789342,-0.60793704,0.171745,0.213545,0.0334,-14.007861,0.0468675,0.1346,0.75354916,0.1008,0.3089179,-0.0014641536,0.0314225,0.26654267,0.3162,0.616243,0.12915176,0.32727125,0.06379375,0.24550943,0.2385996,3.684086,-0.060586058,0.09673875
508.0,4.5324717,-0.6106966,0.1611025,0.228615,0.0346,-14.595952,0.0438425,0.12965,0.6959424,0.0962,0.32039142,0.026172603,0.055686247,0.27732673,0.3255,0.60491306,0.12863098,0.34759375,0.07137,0.25837743,0.26098165,3.786426,-0.09804927,0.11208375
509.0,4.2984056,-0.57405615,0.1447125,0.23685125,0.0305,-14.588989,0.04487375,0.119049996,0.614068,0.0912,0.31307328,0.072546236,0.13804215,0.2844926,0.33375,0.6261471,0.18268861,0.31711,0.0689775,0.22990105,0.28507128,3.4393752,-0.15807115,0.10448
591.0,5.3166485,-0.5927879,0.16581875,0.28015,0.03525,-15.471761,0.0454925,0.1255,0.58705854,0.08805,0.29066247,-0.011638358,0.1157872,0.3094911,0.3364,0.46287188,0.2113792,0.2906,0.05586,0.36717373,0.24130839,3.7208264,-0.18873514,0.108385
591.0,5.046901,-0.6073405,0.1659425,0.30067876,0.03245,-14.775832,0.04371875,0.1132,0.55839,0.0933,0.3373631,0.051895674,0.15075535,0.32491532,0.386,0.47631,0.27721775,0.3447475,0.05620375,0.3573381,0.27791947,3.5997536,-0.22543655,0.09392
585.0,5.2823005,-0.5520874,0.156015,0.25398374,0.03745,-15.219234,0.04468125,0.1286,0.6130118,0.09885,0.27979255,0.004532176,0.19611497,0.28299713,0.3664,0.5304944,0.23716383,0.40819,0.06763,0.30676728,0.26029465,3.6747823,-0.1454233,0.1138025
583.0,5.269774,-0.58132565,0.159535,0.28654376,0.03255,-15.201595,0.04330625,0.1211,0.56753945,0.0949,0.3130353,0.078759365,0.2313721,0.3034225,0.3904,0.5868762,0.24942033,0.367325,0.06632375,0.26421916,0.28502893,3.8845754,-0.19821142,0.10998
577.0,5.0341973,-0.5807664,0.15902625,0.281085,0.0346,-15.514661,0.04754125,0.13705,0.5627714,0.1,0.29061934,0.043867514,0.17962965,0.28886452,0.3462,0.63498396,0.21872261,0.3273675,0.066805,0.22329985,0.25837085,3.8659928,-0.19491436,0.1142975
547.0,4.694184,-0.5783909,0.16950375,0.31062,0.0335,-14.6387615,0.05036,0.11885,0.541354,0.10195,0.31213686,0.086148575,0.22278818,0.3271911,0.37655002,0.6025533,0.26379332,0.33273,0.06027375,0.24801041,0.29043108,3.9969409,-0.22706026,0.10531875
554.0,5.0514393,-0.59380174,0.158105,0.26077625,0.02895,-14.174499,0.044805,0.1199,0.6135479,0.0948,0.29960346,0.022880873,0.15417084,0.28912467,0.3253,0.62375325,0.1857117,0.305945,0.060205,0.23174058,0.26018527,4.373766,-0.16668817,0.10317375
549.0,4.8591666,-0.6028168,0.17907375,0.289995,0.03425,-14.524176,0.04946625,0.1193,0.60450387,0.0952,0.31821373,-0.0022135838,0.08869128,0.3060458,0.2616,0.7037299,0.19546612,0.3176325,0.06169,0.17389497,0.26887995,3.70339,-0.18050924,0.1092375
543.0,4.8258753,-0.602344,0.17026,0.289995,0.0314,-14.38307,0.0478025,0.1287,0.6049861,0.09935,0.28862774,0.111850634,0.19495259,0.27373576,0.3248,0.6308629,0.17361961,0.3276425,0.0636425,0.22634465,0.27794054,4.2490034,-0.17700443,0.114105
545.0,4.8563623,-0.60461456,0.1798025,0.288565,0.032,-15.382628,0.048545,0.13485,0.63254505,0.1002,0.29938447,0.058383826,0.14901333,0.2632904,0.31555,0.64495325,0.14123045,0.32072625,0.06357375,0.21584103,0.27089417,4.20789,-0.15127459,0.11175375
544.0,4.7066913,-0.59188193,0.1815075,0.2770425,0.0334,-14.899977,0.051955,0.1305,0.6543167,0.097,0.28777745,0.0661818,0.16594158,0.28178313,0.3256,0.6640453,0.1716445,0.31568,0.06609,0.20189035,0.28053433,3.8099241,-0.12486982,0.1129775
543.0,4.8928857,-0.58454347,0.164705,0.2992075,0.03015,-14.786354,0.0474175,0.1247,0.57444346,0.09345,0.29281262,0.132903,0.24706583,0.29397804,0.354,0.5914804,0.22174288,0.34131,0.06785,0.25669158,0.29309005,3.8400066,-0.1975935,0.11603
540.0,4.561615,-0.5834034,0.1730925,0.3111975,0.03305,-15.396937,0.046565,0.13374999,0.5822492,0.10305,0.3563995,0.1183109,0.2120173,0.28961653,0.3379,0.61510074,0.16203846,0.35495,0.05938,0.23831287,0.29602763,3.7277167,-0.19844285,0.10096
531.0,4.262924,-0.59959656,0.1512575,0.2785825,0.031,-14.380792,0.0412025,0.11125,0.5315986,0.0835,0.3817401,0.19008265,0.20366225,0.32497576,0.31449997,0.57594293,0.18076316,0.3352875,0.060425,0.26908147,0.32323787,3.3556318,-0.24724936,0.08347
528.0,5.074197,-0.572432,0.15233,0.2968425,0.0326,-14.5319395,0.042,0.121549994,0.5249862,0.0946,0.3546272,0.13223141,0.24636573,0.29337463,0.31774998,0.60072064,0.17815293,0.3552525,0.0602325,0.24943727,0.32372507,4.521004,-0.24172723,0.09744
531.0,4.490745,-0.6026432,0.1591225,0.267005,0.0288,-14.282894,0.0452175,0.1069,0.5850257,0.0796,0.33995625,0.14285713,0.21220101,0.3191083,0.2946,0.6472491,0.14191006,0.3171925,0.058665,0.21414544,0.31839883,3.6045692,-0.20941496,0.0965875
531.0,4.740725,-0.5671463,0.14078,0.30732,0.0317,-13.805087,0.04233,0.10795,0.4424719,0.0868,0.3566586,0.14054202,0.2727449,0.30655962,0.292,0.49680498,0.22535901,0.3555825,0.05927,0.3361794,0.33611447,3.5837328,-0.32929468,0.0818475
534.0,4.804798,-0.60675937,0.18432625,0.289665,0.03605,-15.024292,0.04954875,0.154,0.6183685,0.1061,0.2994939,0.03322679,0.112383924,0.26005122,0.28294998,0.7236483,0.13575068,0.3253325,0.0631475,0.1603295,0.2761294,4.2205954,-0.17003947,0.123015
535.0,5.221861,-0.6332948,0.1974575,0.282185,0.0365,-15.345366,0.05223,0.1631,0.69734025,0.10625,0.27906314,0.024178168,0.1122177,0.23641764,0.3168,0.73179615,0.10489507,0.32102874,0.06428875,0.15487099,0.25255355,4.697415,-0.10017386,0.13254374
538.0,5.2249804,-0.6169901,0.180215,0.2970075,0.03365,-15.558444,0.0452725,0.1417,0.60317737,0.09575,0.33548146,0.073011935,0.16619383,0.26258117,0.32340002,0.6679845,0.1694458,0.3372125,0.0598475,0.19905192,0.28303266,3.749821,-0.17638615,0.1069825
549.0,3.3611376,-0.4687783,0.1773825,0.310015,0.06645,-14.123354,0.0502775,0.1764,0.5401194,0.1208,0.30784315,0.04067352,0.13170017,0.21644191,0.3526,0.6083575,0.13108462,0.35210374,0.06571875,0.24358742,0.22374372,4.6073313,-0.22187689,0.11351375
527.0,5.688468,-0.5799018,0.152055,0.2563625,0.0306,-15.083088,0.04464,0.1302,0.5734019,0.08985,0.27566338,0.013000099,0.20090187,0.23575631,0.2636,0.6427566,0.1116319,0.29775,0.06147,0.21746583,0.26031345,4.656006,-0.1878574,0.1043425
527.0,4.7461157,-0.5721751,0.1557675,0.24297,0.0389,-15.244194,0.0456025,0.1639,0.6285563,0.10305,0.26805037,-0.033540946,0.081239395,0.21372029,0.2535,0.69878507,0.054554436,0.3014625,0.0675475,0.17731196,0.22848624,2.9735167,-0.14879557,0.1114375
550.0,3.9063458,-0.60069686,0.2560875,0.25379124,0.0491,-16.04405,0.0651275,0.13575,1.051648,0.13115,0.35165334,-0.023679,-0.02843809,0.29986116,0.4171,0.42485875,0.29085216,0.4464425,0.0788225,0.4036479,0.2055109,2.776437,0.055448253,0.1092375
551.0,4.150649,-0.61560625,0.278885,0.252815,0.0494,-16.213602,0.06884,0.1202,1.1284845,0.136,0.34971356,-0.10905647,-0.12976386,0.28797317,0.3864,0.4221179,0.29142186,0.49729,0.08039,0.40635318,0.19446868,2.9776454,0.1082115,0.11053
550.0,4.3391857,-0.5370371,0.17954125,0.18022875,0.0419,-17.123203,0.05614875,0.14125,0.975924,0.11775,0.2105472,-0.20802878,-0.090089686,0.19984554,0.23969999,0.66644824,0.057952154,0.24033,0.071865,0.2001573,0.13388725,3.9353876,0.06829018,0.1208975
552.0,4.323305,-0.54423743,0.185165,0.19039,0.0419,-16.118265,0.0566575,0.1159,0.9854067,0.11735,0.2401481,-0.21246551,-0.114045985,0.2025862,0.2818,0.6522241,0.07639421,0.2664,0.0747525,0.21048954,0.13145645,4.7716866,0.061330624,0.1251875
548.0,4.2781196,-0.5335346,0.17134625,0.1894825,0.04125,-16.572556,0.05557125,0.1433,0.8951291,0.1105,0.23294924,-0.11608771,0.012274412,0.2171979,0.2825,0.6793927,0.10080289,0.276795,0.0745325,0.19090669,0.14909479,3.4704218,0.044009157,0.1230975
549.0,4.265009,-0.51491606,0.16697375,0.194625,0.04315,-16.017975,0.05452625,0.1202,0.8582177,0.1179,0.22100158,-0.18476498,-0.018630054,0.19714965,0.2604,0.7019697,0.08632325,0.2636225,0.07016,0.17510907,0.14857268,3.499187,0.018478457,0.118065
536.0,4.542174,-0.52517456,0.1896475,0.20173375,0.0394,-17.517645,0.06041125,0.12805,0.9182877,0.123,0.26848873,-0.17306188,-0.01491807,0.24786958,0.3204,0.6723767,0.17147471,0.3719725,0.0798125,0.19590282,0.14630577,3.0974042,0.048513047,0.1201275
536.0,4.4535394,-0.5445625,0.17712125,0.20755,0.0417,-17.185486,0.06038375,0.12325001,0.8541809,0.1261,0.23468098,-0.13997631,-0.009386868,0.25950208,0.33920002,0.65058374,0.15174109,0.3457925,0.0833875,0.21169254,0.15699658,2.5145283,0.019342607,0.11559
531.0,4.500377,-0.5317869,0.1807375,0.1812875,0.0379,-17.445997,0.060865,0.1423,0.95465827,0.1163,0.21198311,-0.2195122,-0.06499429,0.21920443,0.2744,0.76770157,0.07455223,0.3302825,0.0822325,0.1314127,0.11669368,2.9811635,0.09499081,0.1212
532.0,4.6118546,-0.5145405,0.1690225,0.19336,0.0382,-17.317202,0.055805,0.132,0.86513823,0.1235,0.24372157,-0.22576532,-0.02850356,0.28876156,0.2698,0.69509864,0.14128128,0.3442525,0.082975,0.17987236,0.122676566,3.014292,0.03186422,0.1146
583.0,3.3501768,-0.3690607,0.104645,0.1175975,0.0402,-20.072222,0.0464275,0.12375,0.91508824,0.1086,0.17319591,-0.2499302,-0.04543155,0.08890948,0.1375,0.72313124,-0.035034604,0.2307325,0.07121875,0.16529694,0.040967103,2.861692,0.13631065,0.108825
587.0,3.6241307,-0.40873018,0.11337625,0.12547626,0.0389,-19.143635,0.04690875,0.1235,0.88332117,0.1144,0.13436513,-0.26594087,-0.047689445,0.11043564,0.1644,0.7484842,-0.04580152,0.20051,0.07181,0.1475698,0.03953149,3.0537295,0.101395026,0.1112175
592.0,4.1792994,-0.429211,0.1260125,0.1591225,0.0348,-17.776896,0.0496725,0.1407,0.8348286,0.1167,0.0913835,-0.230226,0.005235587,0.12773496,0.1857,0.8810427,0.00917356,0.18203,0.0618825,0.06324009,0.08778627,3.0020847,0.07493322,0.11801
585.0,3.9781637,-0.45054945,0.13441375,0.16741376,0.0396,-16.671814,0.0502775,0.1462,0.8521214,0.1122,0.23172782,-0.17866002,-0.029336756,0.14293477,0.208,0.6621349,0.030723492,0.329155,0.079015,0.20327179,0.14184651,2.9685988,0.058715712,0.118065
590.0,4.034864,-0.43263757,0.1208975,0.1513125,0.0374,-17.370686,0.046015,0.1288,0.8506943,0.1142,0.2057843,-0.22198118,-0.021650106,0.1632242,0.249,0.6893629,0.0819031,0.2872725,0.081435,0.18387826,0.10162601,2.807297,0.07354837,0.11559
593.0,3.6856856,-0.37701562,0.13286,0.1571425,0.0395,-18.45863,0.053495,0.1382,0.83855593,0.1255,0.08656472,-0.23991764,-0.01852878,0.13215074,0.195,0.88992286,-0.01211306,0.1603875,0.065375,0.05824426,0.04207473,2.8607244,0.091582365,0.11999
599.0,3.7536976,-0.34982488,0.129065,0.15784375,0.0419,-18.241238,0.0539625,0.1295,0.82356936,0.1199,0.08372567,-0.22726882,0.014448954,0.1503946,0.207,0.8571998,-0.017543843,0.1567575,0.06422,0.07689005,0.037113458,2.782174,0.082524136,0.11361
597.0,3.826389,-0.3752643,0.13957,0.16377,0.0415,-19.512236,0.0526425,0.1348,0.8430304,0.1245,0.20086576,-0.2462908,-0.03437621,0.14408506,0.1914,0.6400376,-0.03284486,0.38810125,0.08441875,0.24419676,0.049696937,2.8515432,0.0947667,0.12407375
599.0,3.819034,-0.38065195,0.1425675,0.168665,0.0417,-17.980667,0.05201,0.1455,0.8599642,0.1211,0.094056614,-0.21212119,-0.038355332,0.14646111,0.1968,0.8759734,-0.005558382,0.1634125,0.0660075,0.06611321,0.04372019,2.9677966,0.08878356,0.1185325
595.0,3.42455,-0.342238,0.117075,0.1524125,0.03975,-18.320036,0.0508275,0.1258,0.80069005,0.1147,0.15789141,-0.25635538,-0.018829387,0.16189209,0.233,0.7267184,0.055014703,0.202215,0.06272125,0.1672016,0.037288852,2.9890232,0.073511496,0.10199125
601.0,3.5323148,-0.3678359,0.11868375,0.14904375,0.0371,-17.746727,0.050415,0.11555,0.8403694,0.11315,0.16251266,-0.25072062,-0.02152819,0.15470785,0.1953,0.7144798,0.033827275,0.1664925,0.03970375,0.17576452,0.06955488,2.7265255,0.0872088,0.0867975
600.0,3.6295667,-0.34193105,0.124445,0.151725,0.03965,-17.80982,0.050855,0.1186,0.8523181,0.11785,0.18747742,-0.20957854,-0.0011175394,0.15557139,0.2092,0.68548524,0.050992217,0.17335375,0.0534125,0.20040336,0.037497014,2.7012856,0.082408145,0.08312625
600.0,3.7570148,-0.37058154,0.120155,0.1500475,0.0388,-16.646803,0.0500575,0.126,0.81523085,0.1166,0.088373974,-0.22972973,-0.015456403,0.17039773,0.21790001,0.86501,0.052315272,0.1554375,0.064605,0.07238028,0.03753691,2.6435056,0.07427527,0.11262
605.0,3.7312212,-0.38612536,0.12164,0.1530175,0.0389,-18.208633,0.049975,0.13409999,0.8299956,0.11545,0.106883034,-0.23094836,-0.025308581,0.17001648,0.20975,0.8613488,0.05844707,0.161845,0.0639725,0.07448962,0.044257812,3.027914,0.08368116,0.1124825
592.0,3.8431957,-0.42494714,0.14293875,0.1648975,0.0404,-18.381113,0.054925,0.1314,0.8496327,0.1222,0.077270016,-0.22631578,-0.037593976,0.1866295,0.2706,0.9508412,0.08827669,0.1639075,0.06565,0.025198784,0.090227954,2.7661676,0.08138787,0.1334925
597.0,3.763177,-0.36955786,0.12228625,0.14863124,0.0389,-18.504509,0.05064875,0.1174,0.8282651,0.116,0.08626382,-0.2502171,0.0071469005,0.20049813,0.2712,0.8763037,0.16896552,0.15629,0.06356,0.06592554,0.06963388,2.7971141,0.083209544,0.115205
595.0,3.5210328,-0.36228698,0.125325,0.15611126,0.0413,-19.339256,0.05311,0.12795,0.819995,0.1199,0.12743692,-0.21780178,-0.017604131,0.16904354,0.2215,0.7111684,0.05695384,0.18735126,0.0441725,0.16915542,0.05979869,2.7070787,0.07915136,0.1009875
599.0,3.699606,-0.37076813,0.13314874,0.163385,0.04215,-18.770575,0.05542,0.12895,0.81783116,0.1258,0.16371797,-0.25450018,-0.023123425,0.1752183,0.2204,0.70661473,0.06325044,0.2007575,0.06257,0.1865956,0.047688067,2.7781417,0.080883846,0.09921375
600.0,3.608369,-0.3614802,0.1319525,0.154365,0.0433,-18.518295,0.0526975,0.1379,0.83560514,0.1271,0.0844416,-0.24028674,-0.015173342,0.14585102,0.2073,0.8881629,-0.024240987,0.1672075,0.0683725,0.059230637,0.049886897,2.7243705,0.08463231,0.12538
622.0,3.788465,-0.46969315,0.16020875,0.16509,0.04165,-18.64763,0.05733125,0.1376,0.98860455,0.1241,0.16748819,-0.24499007,-0.100922376,0.13448465,0.162,0.8139585,0.0012699129,0.1758425,0.05003,0.10256105,0.09279668,2.6506584,0.096833125,0.095845
626.0,3.934111,-0.46987954,0.1479025,0.15344375,0.0416,-21.073668,0.05521375,0.1363,0.9152902,0.1225,0.1854939,-0.2627551,-0.084329344,0.13041906,0.1501,0.7919453,0.01676124,0.14703625,0.05716625,0.11738037,0.10314802,3.160935,0.0789568,0.07512375
629.0,3.8297915,-0.4756604,0.15888876,0.16936626,0.04035,-18.808851,0.06351875,0.13555,0.95038635,0.12225,0.19892472,-0.26337847,-0.09068085,0.1982059,0.2377,0.67817503,0.09855856,0.171525,0.06549875,0.19535072,0.07565261,3.418976,0.10301699,0.08155875
630.0,3.8546178,-0.47050327,0.15118875,0.1563725,0.0402,-18.152737,0.057125,0.1525,0.9488102,0.12365,0.22146446,-0.26273236,-0.09297267,0.12483145,0.2295,0.74050885,-0.019131765,0.2950275,0.13334125,0.15003534,0.0784833,3.616244,0.0952083,0.1356375
632.0,3.8594468,-0.47487667,0.16001625,0.16047,0.0405,-18.57466,0.0569325,0.13595,1.0152044,0.1245,0.18341124,-0.2560606,-0.0985442,0.16674834,0.24024999,0.79084086,0.07825596,0.4754275,0.2812775,0.11679381,0.08376213,3.1782086,0.13806237,0.2594425
631.0,3.7497246,-0.47143584,0.151065,0.1627525,0.04135,-18.702108,0.06015,0.1447,1.008211,0.1251,0.16661017,-0.265345,-0.090212114,0.08620145,0.152,0.89767855,-0.06172843,0.2073575,0.09623,0.054334868,0.08156722,3.3820815,0.14911337,0.13121
594.0,3.6761315,-0.38345256,0.134895,0.15531375,0.0391,-18.973717,0.05383875,0.1327,0.8419805,0.1178,0.08136017,-0.23431064,-0.019642975,0.17343651,0.2554,0.89519006,0.10730545,0.158215,0.06488,0.05530311,0.059892133,2.7714298,0.08088429,0.12032
589.0,4.1598744,-0.44338536,0.15794,0.18841,0.0426,-17.977499,0.05619,0.12275,0.8598616,0.1267,0.08106285,-0.20280898,-0.054004557,0.20143421,0.2198,0.9836099,0.08094549,0.17114,0.0662,0.008262759,0.08534217,2.4406147,0.08049958,0.14309
583.0,3.6693547,-0.38835442,0.11002125,0.11867,0.0389,-20.202255,0.04798125,0.1173,0.9323501,0.1118,0.21693036,-0.27272728,-0.039737813,0.11159632,0.1478,0.77191085,-0.044850484,0.3163675,0.0849275,0.12872496,0.033387642,3.189898,0.14067511,0.1208975
589.0,2.4212964,-0.2842481,0.1329975,0.165585,0.0645,-16.641102,0.0582525,0.13425,0.8318481,0.1267,0.1762202,-0.13486293,0.01850051,0.16113986,0.2334,0.7148806,0.109726064,0.23910625,0.07146625,0.17381707,0.08877473,2.5527818,0.05957315,0.113335
586.0,4.0950356,-0.4316821,0.1273325,0.157665,0.0386,-19.187737,0.050415,0.1366,0.8481457,0.1192,0.093669176,-0.21500722,-0.016661773,0.17536975,0.2975,0.8838047,0.06306953,0.1806825,0.06246,0.06168119,0.11011806,2.8250318,0.081951484,0.129395
536.0,4.4338818,-0.5244463,0.1864575,0.27806,0.04225,-15.50566,0.05718,0.15259999,0.6593265,0.122,0.27771443,0.008773148,0.14150111,0.27294138,0.40100002,0.69762105,0.25597602,0.2838075,0.0682075,0.17811923,0.22274357,2.9875169,-0.12630415,0.11691
540.0,4.10661,-0.46083787,0.1895925,0.21558,0.0425,-18.562254,0.0594075,0.1373,0.8566098,0.1197,0.2301167,-0.19840217,0.008069566,0.18383233,0.2522,0.7160592,0.12113806,0.2896925,0.071535,0.17093582,0.13337846,2.8084745,0.036786683,0.12439
546.0,4.515273,-0.44692206,0.15063874,0.17233625,0.04395,-18.616077,0.05933875,0.15015,0.8794104,0.14285,0.19240662,-0.2734472,-0.007505781,0.14311004,0.23925,0.73467463,0.09331327,0.2412925,0.06830375,0.16069299,0.10826225,2.097196,0.09362092,0.1160025
552.0,4.2639804,-0.5044466,0.166905,0.189235,0.0463,-17.311443,0.0558875,0.1622,0.874966,0.1311,0.1764823,-0.21017507,-0.023519455,0.20178042,0.2762,0.8263856,0.15395863,0.244565,0.07093,0.09505899,0.1082688,3.7290754,0.0498158,0.13429
559.0,4.4324656,-0.5101728,0.169545,0.18368,0.0428,-17.413883,0.0540725,0.1652,0.83472764,0.1297,0.18412864,-0.21750662,-0.061080243,0.19339937,0.2478,0.86835235,0.093153454,0.23626,0.070655,0.0704619,0.09899416,3.5205576,0.032302894,0.1363525
549.0,4.919991,-0.56855345,0.20748125,0.2854025,0.0444,-14.7744875,0.0604525,0.1574,0.6954634,0.1235,0.2776595,-0.04388716,0.10815635,0.253439,0.366,0.6277513,0.15713349,0.355445,0.07031125,0.22897223,0.22128583,3.7977366,-0.099084936,0.1265625
554.0,4.861445,-0.57809067,0.22579625,0.28609,0.04655,-15.837208,0.06302375,0.13495,0.8037748,0.13115,0.2576145,-0.08268124,0.038498666,0.2837716,0.3492,0.74323255,0.21098173,0.34208,0.07082,0.14729384,0.2022838,3.6585317,-0.031236386,0.14661
549.0,4.760345,-0.5686437,0.16601124,0.31217375,0.0359,-14.262663,0.04794,0.1629,0.5139212,0.0969,0.3230643,0.11879049,0.2566824,0.26704162,0.3419,0.5896663,0.17270197,0.37068,0.0621575,0.2581257,0.29376256,2.7066815,-0.2587943,0.10712
539.0,4.723143,-0.57224905,0.16986126,0.30507874,0.03605,-14.885098,0.0481875,0.1177,0.54158276,0.09555,0.36388388,0.13920636,0.2465643,0.31162506,0.3696,0.55303085,0.22797929,0.39807,0.06378,0.2878044,0.31148988,3.6639593,-0.23145667,0.0990075
578.0,3.586693,-0.6307978,0.24506,0.23769,0.0459,-15.790625,0.0621025,0.1643,1.0584632,0.1246,0.25352582,-0.06211076,-0.13301024,0.2705455,0.3788,0.81273,0.2168681,0.35902,0.0867975,0.103308275,0.17688067,3.1447604,0.07532517,0.1781525
